seqname,source,feature,HP_number,start,end,Putative_Id,Orf_Size,Prot_Size(est),score,strand,frame,attribute
.,forsyth,gene,HP1320,1380905,1381216,ribosomal protein S10 (rps10) {Haemophilus influenzae},311,11440,.,-,.,gene=HP1320;Putative_Id=ribosomal protein S10 (rps10) {Haemophilus influenzae};Orf_Size=311;Prot_Size(est)=11440.0
.,forsyth,gene,HP1321,1381381,1382511,conserved hypothetical ATP-binding protein {Methanococcus jannaschii},1130,41470,.,+,.,gene=HP1321;Putative_Id=conserved hypothetical ATP-binding protein {Methanococcus jannaschii};Orf_Size=1130;Prot_Size(est)=41470.0
.,forsyth,gene,HP1322,1382720,1383322,hypothetical protein,602,22110,.,+,.,gene=HP1322;Putative_Id=hypothetical protein;Orf_Size=602;Prot_Size(est)=22110.0
.,forsyth,gene,HP1323,1383302,1383928,ribonuclease HII (rnhB) {Haemophilus influenzae},626,22990,.,-,.,gene=HP1323;Putative_Id=ribonuclease HII (rnhB) {Haemophilus influenzae};Orf_Size=626;Prot_Size(est)=22990.0
.,forsyth,gene,HP1324,1383947,1384195,hypothetical protein,248,9130,.,-,.,gene=HP1324;Putative_Id=hypothetical protein;Orf_Size=248;Prot_Size(est)=9130.0
.,forsyth,gene,HP1325,1384220,1385608,fumarase (fumC) {Escherichia coli},1388,50930,.,-,.,gene=HP1325;Putative_Id=fumarase (fumC) {Escherichia coli};Orf_Size=1388;Prot_Size(est)=50930.0
.,forsyth,gene,HP1326,1385783,1386157,hypothetical protein,374,13750,.,+,.,gene=HP1326;Putative_Id=hypothetical protein;Orf_Size=374;Prot_Size(est)=13750.0
.,forsyth,gene,HP1327,1386165,1387400,hypothetical protein,1235,45320,.,+,.,gene=HP1327;Putative_Id=hypothetical protein;Orf_Size=1235;Prot_Size(est)=45320.0
.,forsyth,gene,HP1328,1387400,1388413,cation efflux system protein (czcA) {Alcaligenes eutrophus plasmid pMOL30},1013,37180,.,+,.,gene=HP1328;Putative_Id=cation efflux system protein (czcA) {Alcaligenes eutrophus plasmid pMOL30};Orf_Size=1013;Prot_Size(est)=37180.0
.,forsyth,gene,HP1329,1388417,1391521,cation efflux system protein (czcA) {Alcaligenes eutrophus plasmid pMOL30},3104,113850,.,+,.,gene=HP1329;Putative_Id=cation efflux system protein (czcA) {Alcaligenes eutrophus plasmid pMOL30};Orf_Size=3104;Prot_Size(est)=113850.0
.,forsyth,gene,HP1330,1391530,1391874,conserved hypothetical integral membrane protein {Haemophilus influenzae},344,12650,.,-,.,gene=HP1330;Putative_Id=conserved hypothetical integral membrane protein {Haemophilus influenzae};Orf_Size=344;Prot_Size(est)=12650.0
.,forsyth,gene,HP1331,1391871,1392554,conserved hypothetical integral membrane protein {Haemophilus influenzae},683,25080,.,-,.,gene=HP1331;Putative_Id=conserved hypothetical integral membrane protein {Haemophilus influenzae};Orf_Size=683;Prot_Size(est)=25080.0
.,forsyth,gene,HP1332,1392568,1393674,co-chaperone and heat shock protein (dnaJ) {Escherichia coli},1106,40590,.,-,.,gene=HP1332;Putative_Id=co-chaperone and heat shock protein (dnaJ) {Escherichia coli};Orf_Size=1106;Prot_Size(est)=40590.0
.,forsyth,gene,HP1333,1393799,1394944,hypothetical protein,1145,42020,.,+,.,gene=HP1333;Putative_Id=hypothetical protein;Orf_Size=1145;Prot_Size(est)=42020.0
.,forsyth,gene,HP1334,1395156,1395827,hypothetical protein,671,24640,.,+,.,gene=HP1334;Putative_Id=hypothetical protein;Orf_Size=671;Prot_Size(est)=24640.0
.,forsyth,gene,HP1335,1395897,1396976,conserved hypothetical protein {Mycoplasma genitalium},1079,39600,.,-,.,gene=HP1335;Putative_Id=conserved hypothetical protein {Mycoplasma genitalium};Orf_Size=1079;Prot_Size(est)=39600.0
.,forsyth,gene,HP1336,1397061,1397819,hypothetical protein,758,27830,.,+,.,gene=HP1336;Putative_Id=hypothetical protein;Orf_Size=758;Prot_Size(est)=27830.0
.,forsyth,gene,HP1337,1397822,1398343,conserved hypothetical protein {Bacillus subtilis},521,19140,.,-,.,gene=HP1337;Putative_Id=conserved hypothetical protein {Bacillus subtilis};Orf_Size=521;Prot_Size(est)=19140.0
.,forsyth,gene,HP1338,1398330,1398773,f,443,16280,.,-,.,gene=HP1338;Putative_Id=conserved hypothetical protein {Methanococcus jannaschii};Orf_Size=443;Prot_Size(est)=16280.0
.,forsyth,gene,HP1339,1399036,1399533,biopolymer transport protein (exbB) {Haemophilus influenzae},497,18260,.,+,.,gene=HP1339;Putative_Id=biopolymer transport protein (exbB) {Haemophilus influenzae};Orf_Size=497;Prot_Size(est)=18260.0
.,forsyth,gene,HP1340,1399533,1399919,biopolymer transport protein (exbD) {Haemophilus influenzae},386,14190,.,+,.,gene=HP1340;Putative_Id=biopolymer transport protein (exbD) {Haemophilus influenzae};Orf_Size=386;Prot_Size(est)=14190.0
.,forsyth,gene,HP1341,1399888,1400742,siderophore-mediated iron transport protein (tonB) {Pseudomonas aeruginosa},854,31350,.,+,.,gene=HP1341;Putative_Id=siderophore-mediated iron transport protein (tonB) {Pseudomonas aeruginosa};Orf_Size=854;Prot_Size(est)=31350.0
.,forsyth,gene,HP1342,1400936,1403008,outer membrane protein (omp29),2072,76010,.,+,.,gene=HP1342;Putative_Id=outer membrane protein (omp29);Orf_Size=2072;Prot_Size(est)=76010.0
.,forsyth,gene,HP1343,1403171,1403896,conserved hypothetical integral membrane protein {Haemophilus influenzae},725,26620,.,-,.,gene=HP1343;Putative_Id=conserved hypothetical integral membrane protein {Haemophilus influenzae};Orf_Size=725;Prot_Size(est)=26620.0
.,forsyth,gene,HP1344,1403906,1404859,magnesium and cobalt transport protein (corA) {Escherichia coli},953,34980,.,-,.,gene=HP1344;Putative_Id=magnesium and cobalt transport protein (corA) {Escherichia coli};Orf_Size=953;Prot_Size(est)=34980.0
.,forsyth,gene,HP1345,1404878,1406083,phosphoglycerate kinase {Arabidopsis thaliana},1205,44220,.,-,.,gene=HP1345;Putative_Id=phosphoglycerate kinase {Arabidopsis thaliana};Orf_Size=1205;Prot_Size(est)=44220.0
.,forsyth,gene,HP1346,1406102,1407091,glyceraldehyde-3-phosphate dehydrogenase (gap) {Bacillus stearothermophilus},989,36300,.,-,.,gene=HP1346;Putative_Id=glyceraldehyde-3-phosphate dehydrogenase (gap) {Bacillus stearothermophilus};Orf_Size=989;Prot_Size(est)=36300.0
.,forsyth,gene,HP1347,1407183,1407881,uracil-DNA glycosylase (ung) {Pseudomonas denitrificans},698,25630,.,-,.,gene=HP1347;Putative_Id=uracil-DNA glycosylase (ung) {Pseudomonas denitrificans};Orf_Size=698;Prot_Size(est)=25630.0
.,forsyth,gene,HP1348,1407881,1408600,1-acyl-glycerol-3-phosphate acyltransferase (plsC) {Escherichia coli),719,26400,.,-,.,gene=HP1348;Putative_Id=1-acyl-glycerol-3-phosphate acyltransferase (plsC) {Escherichia coli);Orf_Size=719;Prot_Size(est)=26400.0
.,forsyth,gene,HP1349,1408590,1409750,hypothetical protein,1160,42570,.,-,.,gene=HP1349;Putative_Id=hypothetical protein;Orf_Size=1160;Prot_Size(est)=42570.0
.,forsyth,gene,HP1350,1409760,1411136,protease {Bartonella bacilliformis},1376,50490,.,-,.,gene=HP1350;Putative_Id=protease {Bartonella bacilliformis};Orf_Size=1376;Prot_Size(est)=50490.0
.,forsyth,gene,HP1351,1411349,1412218,hypothetical protein,869,31900,.,-,.,gene=HP1351;Putative_Id=hypothetical protein;Orf_Size=869;Prot_Size(est)=31900.0
.,forsyth,gene,HP1352,1412221,1413297,adenine specific DNA methyltransferase (HINFIM) {Haemophilus influenzae},1076,39490,.,-,.,gene=HP1352;Putative_Id=adenine specific DNA methyltransferase (HINFIM) {Haemophilus influenzae};Orf_Size=1076;Prot_Size(est)=39490.0
.,forsyth,gene,HP1353,1413722,1414666,hypothetical protein,944,34650,.,-,.,gene=HP1353;Putative_Id=hypothetical protein;Orf_Size=944;Prot_Size(est)=34650.0
.,forsyth,gene,HP1354,1414539,1417043,putative adenine specific DNA methyltransferase {Escherichia coli},2504,91850,.,-,.,gene=HP1354;Putative_Id=putative adenine specific DNA methyltransferase {Escherichia coli};Orf_Size=2504;Prot_Size(est)=91850.0
.,forsyth,gene,HP1355,1417071,1417889,nicotinate-nucleotide pyrophosphorylase (nadC) {Bacillus subtilis},818,30030,.,-,.,gene=HP1355;Putative_Id=nicotinate-nucleotide pyrophosphorylase (nadC) {Bacillus subtilis};Orf_Size=818;Prot_Size(est)=30030.0
.,forsyth,gene,HP1356,1417892,1418899,quinolinate synthetase A (nadA) {Methanococcus jannaschii},1007,36960,.,-,.,gene=HP1356;Putative_Id=quinolinate synthetase A (nadA) {Methanococcus jannaschii};Orf_Size=1007;Prot_Size(est)=36960.0
.,forsyth,gene,HP1357,1418892,1419692,phosphatidylserine decarboxylase proenzyme (psd) {Escherichia coli},800,29370,.,-,.,gene=HP1357;Putative_Id=phosphatidylserine decarboxylase proenzyme (psd) {Escherichia coli};Orf_Size=800;Prot_Size(est)=29370.0
.,forsyth,gene,HP1358,1419689,1420192,hypothetical protein,503,18480,.,-,.,gene=HP1358;Putative_Id=hypothetical protein;Orf_Size=503;Prot_Size(est)=18480.0
.,forsyth,gene,HP1359,1420208,1420756,hypothetical protein,548,20130,.,-,.,gene=HP1359;Putative_Id=hypothetical protein;Orf_Size=548;Prot_Size(est)=20130.0
.,forsyth,gene,HP1360,1420695,1421576,4-hydroxybenzoate octaprenyltransferase (ubiA) {Escherichia coli},881,32340,.,-,.,gene=HP1360;Putative_Id=4-hydroxybenzoate octaprenyltransferase (ubiA) {Escherichia coli};Orf_Size=881;Prot_Size(est)=32340.0
.,forsyth,gene,HP1361,1421608,1422858,competence locus E (comE3) {Bacillus subtilis},1250,45870,.,-,.,gene=HP1361;Putative_Id=competence locus E (comE3) {Bacillus subtilis};Orf_Size=1250;Prot_Size(est)=45870.0
.,forsyth,gene,HP1362,1422918,1424381,replicative DNA helicase (dnaB) {Bacillus subtilis},1463,53680,.,-,.,gene=HP1362;Putative_Id=replicative DNA helicase (dnaB) {Bacillus subtilis};Orf_Size=1463;Prot_Size(est)=53680.0
.,forsyth,gene,HP1363,1424395,1425792,conserved hypothetical integral membrane protein {Escherichia coli},1397,51260,.,-,.,gene=HP1363;Putative_Id=conserved hypothetical integral membrane protein {Escherichia coli};Orf_Size=1397;Prot_Size(est)=51260.0
.,forsyth,gene,HP1364,1425798,1426988,"signal-transducing protein, histidine kinase {Bacteroides fragilis}",1190,43670,.,-,.,"gene=HP1364;Putative_Id=signal-transducing protein, histidine kinase {Bacteroides fragilis};Orf_Size=1190;Prot_Size(est)=43670.0"
.,forsyth,gene,HP1365,1426966,1427604,response regulator {Enterococcus faecalis},638,23430,.,-,.,gene=HP1365;Putative_Id=response regulator {Enterococcus faecalis};Orf_Size=638;Prot_Size(est)=23430.0
.,forsyth,gene,HP1366,1427691,1428959,type IIS restriction enzyme R protein (MBOIIR) {Moraxella bovis},1268,46530,.,-,.,gene=HP1366;Putative_Id=type IIS restriction enzyme R protein (MBOIIR) {Moraxella bovis};Orf_Size=1268;Prot_Size(est)=46530.0
.,forsyth,gene,HP1367,1428978,1429757,type IIS restriction enzyme M1 protein (mod) ({Moraxella bovis},779,28600,.,-,.,gene=HP1367;Putative_Id=type IIS restriction enzyme M1 protein (mod) ({Moraxella bovis};Orf_Size=779;Prot_Size(est)=28600.0
.,forsyth,gene,HP1368,1429747,1430607,type IIS restriction enzyme M2 protein (mod) {Methanobacterium thermoautotrophicum},860,31570,.,-,.,gene=HP1368;Putative_Id=type IIS restriction enzyme M2 protein (mod) {Methanobacterium thermoautotrophicum};Orf_Size=860;Prot_Size(est)=31570.0
.,forsyth,gene,HP1369,1430856,1432277,type III restriction enzyme M protein (mod) {Salmonella choleraesuis},1421,52140,.,+,.,gene=HP1369;Putative_Id=type III restriction enzyme M protein (mod) {Salmonella choleraesuis};Orf_Size=1421;Prot_Size(est)=52140.0
.,forsyth,gene,HP1370,1432418,1433281,type III restriction enzyme M protein (mod) {Haemophilus influenzae},863,31680,.,+,.,gene=HP1370;Putative_Id=type III restriction enzyme M protein (mod) {Haemophilus influenzae};Orf_Size=863;Prot_Size(est)=31680.0
.,forsyth,gene,HP1371,1433295,1436198,type III restriction enzyme R protein {Mycoplasma pulmonis},2903,106480,.,+,.,gene=HP1371;Putative_Id=type III restriction enzyme R protein {Mycoplasma pulmonis};Orf_Size=2903;Prot_Size(est)=106480.0
.,forsyth,gene,HP1372,1436254,1436997,rod shape-determining protein (mreC) {Haemophilus influenzae},743,27280,.,-,.,gene=HP1372;Putative_Id=rod shape-determining protein (mreC) {Haemophilus influenzae};Orf_Size=743;Prot_Size(est)=27280.0
.,forsyth,gene,HP1373,1437004,1438044,rod shape-determining protein (mreB) {Escherichia coli},1040,38170,.,-,.,gene=HP1373;Putative_Id=rod shape-determining protein (mreB) {Escherichia coli};Orf_Size=1040;Prot_Size(est)=38170.0
.,forsyth,gene,HP1374,1438090,1439427,ATP-dependent protease ATPase subunit (clpX) {Escherichia coli},1337,49060,.,-,.,gene=HP1374;Putative_Id=ATP-dependent protease ATPase subunit (clpX) {Escherichia coli};Orf_Size=1337;Prot_Size(est)=49060.0
.,forsyth,gene,HP1375,1439432,1440241,UDP-N-acetylglucosamine acyltransferase (lpxA) {Rickettsia rickettsii},809,29700,.,-,.,gene=HP1375;Putative_Id=UDP-N-acetylglucosamine acyltransferase (lpxA) {Rickettsia rickettsii};Orf_Size=809;Prot_Size(est)=29700.0
.,forsyth,gene,HP1376,1440248,1440724,(3R)-hydroxymyristoyl-(acyl carrier protein) dehydratase (fabZ) {Yersinia enterocolitica},476,17490,.,-,.,gene=HP1376;Putative_Id=(3R)-hydroxymyristoyl-(acyl carrier protein) dehydratase (fabZ) {Yersinia enterocolitica};Orf_Size=476;Prot_Size(est)=17490.0
.,forsyth,gene,HP1377,1440899,1441336,hypothetical protein,437,16060,.,-,.,gene=HP1377;Putative_Id=hypothetical protein;Orf_Size=437;Prot_Size(est)=16060.0
.,forsyth,gene,HP1378,1441694,1442353,competence lipoprotein (comL) {Neisseria gonorrhoeae},659,24200,.,+,.,gene=HP1378;Putative_Id=competence lipoprotein (comL) {Neisseria gonorrhoeae};Orf_Size=659;Prot_Size(est)=24200.0
.,forsyth,gene,HP1379,1442398,1444902,ATP-dependent protease (lon) {Escherichia coli},2504,91850,.,+,.,gene=HP1379;Putative_Id=ATP-dependent protease (lon) {Escherichia coli};Orf_Size=2504;Prot_Size(est)=91850.0
.,forsyth,gene,HP1380,1444944,1445738,prephenate dehydrogenase (tyrA) {Bacillus subtilis},794,29150,.,+,.,gene=HP1380;Putative_Id=prephenate dehydrogenase (tyrA) {Bacillus subtilis};Orf_Size=794;Prot_Size(est)=29150.0
.,forsyth,gene,HP1381,1445793,1446023,hypothetical protein,230,8470,.,+,.,gene=HP1381;Putative_Id=hypothetical protein;Orf_Size=230;Prot_Size(est)=8470.0
.,forsyth,gene,HP1382,1446088,1446477,hypothetical protein,389,14300,.,-,.,gene=HP1382;Putative_Id=hypothetical protein;Orf_Size=389;Prot_Size(est)=14300.0
.,forsyth,gene,HP1383,1446446,1446925,restriction modification system S subunit {Methanococcus jannaschii},479,17600,.,+,.,gene=HP1383;Putative_Id=restriction modification system S subunit {Methanococcus jannaschii};Orf_Size=479;Prot_Size(est)=17600.0
.,forsyth,gene,HP1384,1446956,1447159,hypothetical protein,203,7480,.,-,.,gene=HP1384;Putative_Id=hypothetical protein;Orf_Size=203;Prot_Size(est)=7480.0
.,forsyth,gene,HP1385,1447159,1448028,"fructose-1,6-bisphosphatase {Kluyveromyces lactis}",869,31900,.,-,.,"gene=HP1385;Putative_Id=fructose-1,6-bisphosphatase {Kluyveromyces lactis};Orf_Size=869;Prot_Size(est)=31900.0"
.,forsyth,gene,HP1386,1448099,1448749,D-ribulose-5-phosphate 3 epimerase (rpe) {Escherichia coli},650,23870,.,+,.,gene=HP1386;Putative_Id=D-ribulose-5-phosphate 3 epimerase (rpe) {Escherichia coli};Orf_Size=650;Prot_Size(est)=23870.0
.,forsyth,gene,HP1387,1448622,1449671,DNA polymerase III epsilon subunit (dnaQ) {Escherichia coli}},1049,38500,.,+,.,gene=HP1387;Putative_Id=DNA polymerase III epsilon subunit (dnaQ) {Escherichia coli}};Orf_Size=1049;Prot_Size(est)=38500.0
.,forsyth,gene,HP1388,1450188,1450634,hypothetical protein,446,16390,.,+,.,gene=HP1388;Putative_Id=hypothetical protein;Orf_Size=446;Prot_Size(est)=16390.0
.,forsyth,gene,HP1389,1450780,1450959,hypothetical protein,179,6600,.,+,.,gene=HP1389;Putative_Id=hypothetical protein;Orf_Size=179;Prot_Size(est)=6600.0
.,forsyth,gene,HP1390,1451007,1451504,hypothetical protein,497,18260,.,-,.,gene=HP1390;Putative_Id=hypothetical protein;Orf_Size=497;Prot_Size(est)=18260.0
.,forsyth,gene,HP1391,1451760,1452053,hypothetical protein,293,10780,.,-,.,gene=HP1391;Putative_Id=hypothetical protein;Orf_Size=293;Prot_Size(est)=10780.0
.,forsyth,gene,HP1392,1452075,1453379,fibronectin/fibrinogen-binding protein {Streptococcus pyogenes},1304,47850,.,-,.,gene=HP1392;Putative_Id=fibronectin/fibrinogen-binding protein {Streptococcus pyogenes};Orf_Size=1304;Prot_Size(est)=47850.0
.,forsyth,gene,HP1393,1453379,1454950,DNA repair protein (recN) {Haemophilus influenzae},1571,57640,.,-,.,gene=HP1393;Putative_Id=DNA repair protein (recN) {Haemophilus influenzae};Orf_Size=1571;Prot_Size(est)=57640.0
.,forsyth,gene,HP1394,1454968,1455819,conserved hypothetical protein {Methanococcus jannaschii},851,31240,.,-,.,gene=HP1394;Putative_Id=conserved hypothetical protein {Methanococcus jannaschii};Orf_Size=851;Prot_Size(est)=31240.0
.,forsyth,gene,HP1395,1456007,1456732,outer membrane protein (omp30),725,26620,.,+,.,gene=HP1395;Putative_Id=outer membrane protein (omp30);Orf_Size=725;Prot_Size(est)=26620.0
.,forsyth,gene,HP1396,1456781,1457644,hypothetical protein,863,31680,.,-,.,gene=HP1396;Putative_Id=hypothetical protein;Orf_Size=863;Prot_Size(est)=31680.0
.,forsyth,gene,HP1397,1457655,1458467,hypothetical protein,812,29810,.,-,.,gene=HP1397;Putative_Id=hypothetical protein;Orf_Size=812;Prot_Size(est)=29810.0
.,forsyth,gene,HP1398,1458585,1459724,alanine dehydrogenase (ald) {Bacillus subtilis},1139,41800,.,-,.,gene=HP1398;Putative_Id=alanine dehydrogenase (ald) {Bacillus subtilis};Orf_Size=1139;Prot_Size(est)=41800.0
.,forsyth,gene,HP1399,1459926,1460891,arginase (rocF) {Bacillus subtilis},965,35420,.,+,.,gene=HP1399;Putative_Id=arginase (rocF) {Bacillus subtilis};Orf_Size=965;Prot_Size(est)=35420.0
.,forsyth,gene,HP1400,1461431,1463956,iron(III) dicitrate transport protein (fecA) {Escherichia coli},2525,92620,.,+,.,gene=HP1400;Putative_Id=iron(III) dicitrate transport protein (fecA) {Escherichia coli};Orf_Size=2525;Prot_Size(est)=92620.0
.,forsyth,gene,HP1401,1464051,1464755,conserved hypothetical protein {Methanococcus jannaschii},704,25850,.,-,.,gene=HP1401;Putative_Id=conserved hypothetical protein {Methanococcus jannaschii};Orf_Size=704;Prot_Size(est)=25850.0
.,forsyth,gene,HP1402,1464758,1467736,type I restriction enzyme R protein (hsdR) {Escherichia coli},2978,109230,.,-,.,gene=HP1402;Putative_Id=type I restriction enzyme R protein (hsdR) {Escherichia coli};Orf_Size=2978;Prot_Size(est)=109230.0
.,forsyth,gene,HP1403,1467803,1470253,type I restriction enzyme M protein (hsdM) {Escherichia coli},2450,89870,.,+,.,gene=HP1403;Putative_Id=type I restriction enzyme M protein (hsdM) {Escherichia coli};Orf_Size=2450;Prot_Size(est)=89870.0
.,forsyth,gene,HP1404,1470253,1470540,type I restriction enzyme S protein (hsdS) {Methanococcus jannaschii},287,10560,.,+,.,gene=HP1404;Putative_Id=type I restriction enzyme S protein (hsdS) {Methanococcus jannaschii};Orf_Size=287;Prot_Size(est)=10560.0
.,forsyth,gene,HP1405,1470848,1470949,hypothetical protein,101,3740,.,+,.,gene=HP1405;Putative_Id=hypothetical protein;Orf_Size=101;Prot_Size(est)=3740.0
.,forsyth,gene,HP1406,1471119,1471964,biotin synthetase (bioB) {Mycobacterium leprae},845,31020,.,+,.,gene=HP1406;Putative_Id=biotin synthetase (bioB) {Mycobacterium leprae};Orf_Size=845;Prot_Size(est)=31020.0
.,forsyth,gene,HP1407,1471967,1472842,conserved hypothetical integral membrane protein {Haemophilus influenzae},875,32120,.,+,.,gene=HP1407;Putative_Id=conserved hypothetical integral membrane protein {Haemophilus influenzae};Orf_Size=875;Prot_Size(est)=32120.0
.,forsyth,gene,HP1408,1477542,1477874,hypothetical protein,332,12210,.,+,.,gene=HP1408;Putative_Id=hypothetical protein;Orf_Size=332;Prot_Size(est)=12210.0
.,forsyth,gene,HP1409,1477927,1479660,hypothetical protein,1733,63580,.,+,.,gene=HP1409;Putative_Id=hypothetical protein;Orf_Size=1733;Prot_Size(est)=63580.0
.,forsyth,gene,HP1410,1479704,1480885,hypothetical protein,1181,43340,.,+,.,gene=HP1410;Putative_Id=hypothetical protein;Orf_Size=1181;Prot_Size(est)=43340.0
.,forsyth,gene,HP1411,1481000,1482856,hypothetical protein,1856,68090,.,+,.,gene=HP1411;Putative_Id=hypothetical protein;Orf_Size=1856;Prot_Size(est)=68090.0
.,forsyth,gene,HP1412,1482975,1483898,hypothetical protein,923,33880,.,+,.,gene=HP1412;Putative_Id=hypothetical protein;Orf_Size=923;Prot_Size(est)=33880.0
.,forsyth,gene,HP1413,1484032,1484475,conserved hypothetical protein {Haemophilus influenzae},443,16280,.,-,.,gene=HP1413;Putative_Id=conserved hypothetical protein {Haemophilus influenzae};Orf_Size=443;Prot_Size(est)=16280.0
.,forsyth,gene,HP1414,1484535,1484873,conserved hypothetical protein {Haemophilus influenzae},338,12430,.,+,.,gene=HP1414;Putative_Id=conserved hypothetical protein {Haemophilus influenzae};Orf_Size=338;Prot_Size(est)=12430.0
.,forsyth,gene,HP1415,1484977,1485774,tRNA delta(2)-isopentenylpyrophosphate transferase (miaA) {Escherichia coli},797,29260,.,+,.,gene=HP1415;Putative_Id=tRNA delta(2)-isopentenylpyrophosphate transferase (miaA) {Escherichia coli};Orf_Size=797;Prot_Size(est)=29260.0
