seqname,source,feature,HP_number,gene_type,start,end,Putative_Id,Orf_Size,Prot_Size(est),score,strand,frame
.,forsyth,gene,HP1416,CELL ENVELOPE,1485782,1486882,"lipopolysaccharide 1,2-glucosyltransferase (rfaJ) {Escherichia coli}",1100,40370,.,+,.
.,forsyth,gene,HP1417,HYPOTHETICAL PROTEIEN,1486895,1488561,conserved hypothetical protein {Escherichia coli},1666,61123.33333,.,+,.
.,forsyth,gene,HP1418,CELL ENVELOPE,1488628,1489404,UDP-N-acetylenolpyruvoylglucosamine reductase (murB) {Bacillus subtilis},776,28490,.,-,.
.,forsyth,gene,HP1419,CELL ENVELOPE,1489411,1489674,flagellar biosynthetic protein (fliQ) {Escherichia coli},263,9680,.,-,.
.,forsyth,gene,HP1420,CELL ENVELOPE,1489688,1490989,flagellar export protein ATP synthase (fliI) {Bacillus subtilis},1301,47740,.,-,.
.,forsyth,gene,HP1421,CELLULAR PROCESSES,1490993,1491904,conjugative transfer regulon protein (trbB) {Agrobacterium radiobacter},911,33440,.,-,.
.,forsyth,gene,HP1422,TRANSLATION,1491924,1494683,isoleucyl-tRNA synthetase (ileS) {Campylobacter jejuni},2759,101200,.,-,.
.,forsyth,gene,HP1423,HYPOTHETICAL PROTEIEN,1494711,1494962,conserved hypothetical protein {Bacillus subtilis},251,9240,.,-,.
.,forsyth,gene,HP1424,HYPOTHETICAL PROTEIEN,1495064,1495681,hypothetical protein,617,22660,.,+,.
.,forsyth,gene,HP1425,HYPOTHETICAL PROTEIEN,1495815,1496039,hypothetical protein,224,8250,.,-,.
.,forsyth,gene,HP1426,HYPOTHETICAL PROTEIEN,1496099,1496638,conserved hypothetical protein {Bacillus subtilis},539,19800,.,-,.
.,forsyth,gene,HP1427,TRANSPORT AND BINDING PROTEINS,1496992,1497171,"histidine-rich, metal binding polypeptide (hpn) {Helicobacter pylori}",179,6600,.,-,.
.,forsyth,gene,HP1428,HYPOTHETICAL PROTEIEN,1497370,1498440,conserved hypothetical protein {Pseudomonas aeruginosa},1070,39270,.,-,.
.,forsyth,gene,HP1429,CELL ENVELOPE,1498440,1499426,polysialic acid capsule expression protein (kpsF) {Haemophilus influenzae},986,36190,.,-,.
.,forsyth,gene,HP1430,HYPOTHETICAL PROTEIEN,1499413,1501479,conserved hypothetical ATP-binding protein {Bacillus subtilis},2066,75790,.,-,.
.,forsyth,gene,HP1431,OTHER CATEGORIES,1501520,1502332,"16S rRNA (adenosine-N6,N6-)-dimethyltransferase (ksgA) {Haemophilus influenzae}",812,29810,.,-,.
.,forsyth,gene,HP1432,TRANSPORT AND BINDING PROTEINS,1502586,1502801,histidine and glutamine-rich protein {Helicobacter pylori},215,7920,.,+,.
.,forsyth,gene,HP1433,HYPOTHETICAL PROTEIEN,1503441,1506008,hypothetical protein,2567,94160,.,-,.
.,forsyth,gene,HP1434,"PURINES, PYRIMIDINES, NUCLEOSIDES AND NUCLEOTIDES",1506120,1506998,formyltetrahydrofolate hydrolase (purU) {Haemophilus influenzae},878,32230,.,-,.
.,forsyth,gene,HP1435,TRANSLATION,1507004,1507879,protease IV (PspA) {Campylobacter jejuni},875,32120,.,-,.
.,forsyth,gene,HP1436,HYPOTHETICAL PROTEIEN,1507950,1508195,hypothetical protein,245,9020,.,+,.
.,forsyth,gene,HP1437,HYPOTHETICAL PROTEIEN,1508432,1509148,hypothetical protein,716,26290,.,+,.
.,forsyth,gene,HP1438,HYPOTHETICAL PROTEIEN,1509160,1510173,conserved hypothetical lipoprotein {Mycoplasma hominis},1013,37180,.,+,.
.,forsyth,gene,HP1439,HYPOTHETICAL PROTEIEN,1510188,1510430,hypothetical protein,242,8910,.,+,.
.,forsyth,gene,HP1440,HYPOTHETICAL PROTEIEN,1513146,1513922,hypothetical protein,776,28490,.,-,.
.,forsyth,gene,HP1441,TRANSLATION,1514043,1514531,"peptidyl-prolyl cis-trans isomerase B, cyclosporin-type rotamase (ppi) {Synechococcus sp.}",488,17930,.,+,.
.,forsyth,gene,HP1442,REGULATORY FUNCTIONS,1514554,1514781,carbon storage regulator (csrA) {Bacillus subtilis},227,8360,.,+,.
.,forsyth,gene,HP1443,HYPOTHETICAL PROTEIEN,1514781,1515584,conserved hypothetical protein {Bacillus subtilis},803,29480,.,+,.
.,forsyth,gene,HP1444,OTHER CATEGORIES,1515584,1516039,small protein (smpB) {Haemophilus influenzae},455,16720,.,+,.
.,forsyth,gene,HP1445,TRANSPORT AND BINDING PROTEINS,1516045,1516494,biopolymer transport protein (exbB) {Haemophilus influenzae},449,16500,.,+,.
.,forsyth,gene,HP1446,TRANSPORT AND BINDING PROTEINS,1516508,1516906,biopolymer transport protein (exbD) {Haemophilus influenzae},398,14630,.,+,.
.,forsyth,gene,HP1447,TRANSLATION,1516981,1517112,ribosomal protein L34 (rpl34) {Coxiella burnetii},131,4840,.,+,.
.,forsyth,gene,HP1448,TRANSLATION,1517075,1517557,"ribonuclease P, protein component (rnpA) {Bacillus subtilis}",482,17710,.,+,.
.,forsyth,gene,HP1449,HYPOTHETICAL PROTEIEN,1517547,1517897,conserved hypothetical protein {Coxiella burnetii},350,12870,.,+,.
.,forsyth,gene,HP1450,CELL ENVELOPE,1517906,1519546,60 kDa inner-membrane protein {Pseudomonas putida},1640,60170,.,+,.
.,forsyth,gene,HP1451,HYPOTHETICAL PROTEIEN,1519549,1520340,hypothetical protein,791,29040,.,+,.
.,forsyth,gene,HP1452,CELLULAR PROCESSES,1520303,1521685,thiophene and furan oxidizer (tdhF) {Bacillus subtilis},1382,50710,.,+,.
.,forsyth,gene,HP1453,HYPOTHETICAL PROTEIEN,1521892,1524129,conserved hypothetical protein {Helicobacter pylori},2237,82060,.,+,.
.,forsyth,gene,HP1454,HYPOTHETICAL PROTEIEN,1524952,1525860,hypothetical protein,908,33330,.,-,.
.,forsyth,gene,HP1455,HYPOTHETICAL PROTEIEN,1525873,1526262,hypothetical protein,389,14300,.,-,.
.,forsyth,gene,HP1456,CELL ENVELOPE,1526222,1526746,membrane-associated lipoprotein (lpp20) {Helicobacter pylori},524,19250,.,-,.
.,forsyth,gene,HP1457,HYPOTHETICAL PROTEIEN,1526773,1527402,hypothetical protein,629,23100,.,-,.
.,forsyth,gene,HP1458,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1527775,1528086,thioredoxin {Arabidopsis thaliana},311,11440,.,-,.
.,forsyth,gene,HP1459,HYPOTHETICAL PROTEIEN,1528144,1528929,conserved hypothetical protein {Bacillus subtilis},785,28820,.,-,.
.,forsyth,gene,HP1460,REPLICATION,1528914,1532546,DNA polymerase III alpha-subunit (dnaE) {Vibrio cholerae},3632,133210,.,-,.
.,forsyth,gene,HP1461,ENERGY METABOLISM,1532694,1533743,cytochrome c551 peroxidase {Pseudomonas aeruginosa},1049,38500,.,+,.
.,forsyth,gene,HP1462,CELL ENVELOPE,1533926,1534441,secreted protein involved in flagellar motility {Helicobacter pylori},515,18920,.,-,.
.,forsyth,gene,HP1463,HYPOTHETICAL PROTEIEN,1534532,1535206,hypothetical protein,674,24750,.,-,.
.,forsyth,gene,HP1464,HYPOTHETICAL PROTEIEN,1535212,1536024,conserved hypothetical secreted protein {Synechocystis sp.},812,29810,.,-,.
.,forsyth,gene,HP1465,TRANSPORT AND BINDING PROTEINS,1536012,1536794,"ABC transporter, ATP-binding protein (HI1087) {Haemophilus influenzae}",782,28710,.,-,.
.,forsyth,gene,HP1466,HYPOTHETICAL PROTEIEN,1536797,1537927,conserved hypothetical integral membrane protein {Haemophilus influenzae},1130,41470,.,-,.
.,forsyth,gene,HP1467,HYPOTHETICAL PROTEIEN,1538062,1538754,hypothetical protein,692,25410,.,+,.
.,forsyth,gene,HP1468,AMINO-ACID BIOSYNTHESIS,1538765,1539784,branched-chain-amino-acid aminotransferase (ilvE) {Haemophilus influenzae},1019,37400,.,-,.
.,forsyth,gene,HP1469,CELL ENVELOPE,1539839,1540582,outer membrane protein (omp31),743,27280,.,-,.
.,forsyth,gene,HP1470,REPLICATION,1540700,1543375,DNA polymerase I (polA) {Thermus aquaticus},2675,98120,.,-,.
.,forsyth,gene,HP1471,REPLICATION,1543446,1544636,type IIS restriction enzyme R protein (BCGIB) {Bacillus coagulans},1190,43670,.,-,.
.,forsyth,gene,HP1472,REPLICATION,1544705,1546741,type IIS restriction enzyme M protein (mod) {Bacillus coagulans},2036,74690,.,-,.
.,forsyth,gene,HP1473,HYPOTHETICAL PROTEIEN,1546775,1547347,hypothetical protein,572,21010,.,-,.
.,forsyth,gene,HP1474,"PURINES, PYRIMIDINES, NUCLEOSIDES AND NUCLEOTIDES",1547338,1547910,thymidylate kinase (tmk) {Mycoplasma genitalium},572,21010,.,-,.
.,forsyth,gene,HP1475,CELL ENVELOPE,1547915,1548385,lipopolysaccharide core biosynthesis protein (kdtB) {Escherichia coli},470,17270,.,-,.
.,forsyth,gene,HP1476,OTHER CATEGORIES,1548388,1548948,phenylacrylic acid decarboxylase {Methanococcus jannaschii},560,20570,.,-,.
.,forsyth,gene,HP1477,HYPOTHETICAL PROTEIEN,1548961,1549614,hypothetical protein,653,23980,.,-,.
.,forsyth,gene,HP1478,REPLICATION,1549614,1551659,DNA helicase II (uvrD) {Haemophilus influenzae},2045,75020,.,-,.
.,forsyth,gene,HP1479,HYPOTHETICAL PROTEIEN,1551659,1554190,hypothetical protein,2531,92840,.,-,.
.,forsyth,gene,HP1480,TRANSLATION,1554203,1555447,seryl-tRNA synthetase (serS) {Escherichia coli},1244,45650,.,-,.
.,forsyth,gene,HP1481,HYPOTHETICAL PROTEIEN,1555451,1556245,hypothetical protein,794,29150,.,-,.
.,forsyth,gene,HP1482,HYPOTHETICAL PROTEIEN,1556252,1556509,hypothetical protein,257,9460,.,-,.
.,forsyth,gene,HP1483,OTHER CATEGORIES,1556522,1557259,gerC2 protein (gerC2) {Lactococcus lactis},737,27060,.,-,.
.,forsyth,gene,HP1484,HYPOTHETICAL PROTEIEN,1557289,1557732,conserved hypothetical integral membrane protein {Rhodobacter sphaeroides},443,16280,.,-,.
.,forsyth,gene,HP1485,TRANSLATION,1557746,1558315,proline dipeptidase (pepQ) {Haemophilus influenzae},569,20900,.,-,.
.,forsyth,gene,HP1486,HYPOTHETICAL PROTEIEN,1558305,1559432,conserved hypothetical integral membrane protein {Escherichia coli},1127,41360,.,-,.
.,forsyth,gene,HP1487,HYPOTHETICAL PROTEIEN,1559432,1560526,conserved hypothetical integral membrane protein {Bacillus subtilis},1094,40150,.,-,.
.,forsyth,gene,HP1488,HYPOTHETICAL PROTEIEN,1560541,1561527,conserved hypothetical secreted protein {Escherichia coli},986,36190,.,-,.
.,forsyth,gene,HP1489,HYPOTHETICAL PROTEIEN,1561542,1563071,lipase-like protein {Serratia marcescens},1529,56100,.,-,.
.,forsyth,gene,HP1490,CELLULAR PROCESSES,1563071,1564417,hemolysin {Synechocystis sp.},1346,49390,.,-,.
.,forsyth,gene,HP1491,TRANSPORT AND BINDING PROTEINS,1564524,1566122,phosphate permease {Haemophilus influenzae},1598,58630,.,-,.
.,forsyth,gene,HP1492,HYPOTHETICAL PROTEIEN,1566261,1566527,conserved hypothetical nifU-like protein {Synechocystis sp.},266,9790,.,+,.
.,forsyth,gene,HP1493,HYPOTHETICAL PROTEIEN,1566542,1567150,hypothetical protein,608,22330,.,+,.
.,forsyth,gene,HP1494,CELL ENVELOPE,1567157,1568497,UDP-MurNac-tripeptide synthetase (murE) {Haemophilus influenzae},1340,49170,.,+,.
.,forsyth,gene,HP1495,ENERGY METABOLISM,1568504,1569451,transaldolase (tal) {Anabaena sp.},947,34760,.,+,.
.,forsyth,gene,HP1496,OTHER CATEGORIES,1569509,1570042,general stress protein (ctc) {Bacillus subtilis},533,19580,.,+,.
.,forsyth,gene,HP1497,TRANSLATION,1570055,1570612,peptidyl-tRNA hydrolase (pth) {Haemophilus influenzae},557,20460,.,+,.
.,forsyth,gene,HP1498,HYPOTHETICAL PROTEIEN,1570670,1571734,hypothetical protein,1064,39050,.,+,.
.,forsyth,gene,HP1499,HYPOTHETICAL PROTEIEN,1571852,1572667,hypothetical protein,815,29920,.,+,.
.,forsyth,gene,HP1500,HYPOTHETICAL PROTEIEN,1572838,1572906,hypothetical protein,68,2530,.,-,.
.,forsyth,gene,HP1501,CELL ENVELOPE,1573071,1574234,outer membrane protein (omp32),1163,42680,.,-,.
.,forsyth,gene,HP1502,HYPOTHETICAL PROTEIEN,1574413,1574847,hypothetical protein,434,15950,.,+,.
.,forsyth,gene,HP1503,TRANSPORT AND BINDING PROTEINS,1574850,1577213,"cation-transporting ATPase, P-type (copA) {Enterococcus faecalis}",2363,86680,.,-,.
.,forsyth,gene,HP1504,HYPOTHETICAL PROTEIEN,1577242,1577955,conserved hypothetical protein {Bacillus subtilis},713,26180,.,-,.
.,forsyth,gene,HP1505,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1577940,1578971,riboflavin biosynthesis protein (ribG) {Haemophilus influenzae},1031,37840,.,-,.
.,forsyth,gene,HP1506,TRANSPORT AND BINDING PROTEINS,1578971,1580194,glutamate permease (gltS) {Escherichia coli},1223,44880,.,-,.
.,forsyth,gene,HP1507,HYPOTHETICAL PROTEIEN,1580322,1581476,conserved hypothetical ATP-binding protein {Synechocystis PCC6803},1154,42350,.,+,.
.,forsyth,gene,HP1508,ENERGY METABOLISM,1581492,1582865,ferrodoxin-like protein {Paracoccus denitrificans},1373,50380,.,-,.
.,forsyth,gene,HP1509,HYPOTHETICAL PROTEIEN,1582845,1583630,conserved hypothetical integral membrane protein {Mycoplasma genitalium},785,28820,.,+,.
.,forsyth,gene,HP1510,HYPOTHETICAL PROTEIEN,1583630,1583980,conserved hypothetical protein {Mycoplasma genitalium},350,12870,.,+,.
.,forsyth,gene,HP1511,HYPOTHETICAL PROTEIEN,1583967,1584290,hypothetical protein,323,11880,.,+,.
.,forsyth,gene,HP1512,TRANSPORT AND BINDING PROTEINS,1584447,1587077,iron-regulated outer membrane protein (frpB) {Neisseria meningitidis},2630,96470,.,+,.
.,forsyth,gene,HP1513,TRANSLATION,1587307,1588464,selenocystein synthase (selA) {Escherichia coli},1157,42460,.,+,.
.,forsyth,gene,HP1514,TRANSCRIPTION,1588569,1589753,transcription termination factor NusA (nusA) {Thermus aquaticus},1184,43450,.,+,.
.,forsyth,gene,HP1515,HYPOTHETICAL PROTEIEN,1589956,1590045,hypothetical protein,89,3300,.,+,.
.,forsyth,gene,HP1516,HYPOTHETICAL PROTEIEN,1590112,1590648,hypothetical protein,536,19690,.,-,.
.,forsyth,gene,HP1517,REPLICATION,1590652,1594488,type IIS restriction enzyme R and M protein (ECO57IR) {Escherichia coli},3836,140690,.,-,.
.,forsyth,gene,HP1518,HYPOTHETICAL PROTEIEN,1594493,1594777,hypothetical protein,284,10450,.,-,.
.,forsyth,gene,HP1519,HYPOTHETICAL PROTEIEN,1594911,1595660,hypothetical protein,749,27500,.,-,.
.,forsyth,gene,HP1520,HYPOTHETICAL PROTEIEN,1595773,1597062,hypothetical protein,1289,47300,.,-,.
.,forsyth,gene,HP1521,REPLICATION,1597199,1600099,type III restriction enzyme R protein (res) {Salmonella choleraesuis},2900,106370,.,-,.
.,forsyth,gene,HP1522,REPLICATION,1600105,1602038,adenine specific DNA methyltransferase (mod) {Escherichia coli},1933,70913.33333,.,-,.
.,forsyth,gene,HP1523,REPLICATION,1602091,1603959,DNA recombinase (recG) {Escherichia coli},1868,68530,.,-,.
.,forsyth,gene,HP1524,HYPOTHETICAL PROTEIEN,1604041,1604385,hypothetical protein,344,12650,.,+,.
.,forsyth,gene,HP1525,HYPOTHETICAL PROTEIEN,1604392,1605024,hypothetical protein,632,23210,.,+,.
.,forsyth,gene,HP1526,REPLICATION,1605027,1605776,exodeoxyribonuclease (lexA) {Bacillus subtilis},749,27500,.,-,.
.,forsyth,gene,HP1527,HYPOTHETICAL PROTEIEN,1605959,1607395,hypothetical protein,1436,52690,.,-,.
.,forsyth,gene,HP1528,HYPOTHETICAL PROTEIEN,1607394,1607468,hypothetical protein,74,2750,.,+,.
.,forsyth,gene,HP1529,REPLICATION,1607627,1608997,chromosomal replication initiator protein (dnaA) {Bacillus subtilis},1370,50270,.,-,.
.,forsyth,gene,HP1530,"PURINES, PYRIMIDINES, NUCLEOSIDES AND NUCLEOTIDES",1609150,1609689,purine nucleoside phosphorylase (punB) {Bacillus stearothermophilus},539,19800,.,+,.
.,forsyth,gene,HP1531,HYPOTHETICAL PROTEIEN,1609735,1609971,hypothetical protein,236,8690,.,+,.
.,forsyth,gene,HP1532,CENTRAL INTERMEDIARY METABOLISM,1609975,1611765,glucosamine fructose-6-phosphate aminotransferase (isomerizing) (glmS) {Haemophilus influenzae},1790,65670,.,+,.
.,forsyth,gene,HP1533,HYPOTHETICAL PROTEIEN,1611722,1612414,conserved hypothetical protein {Corynebacterium glutamicum},692,25410,.,+,.
.,forsyth,gene,HP1534,OTHER CATEGORIES,1613004,1614284,IS605 transposase (tnpB) {Helicobacter pylori},1280,46970,.,-,.
.,forsyth,gene,HP1535,OTHER CATEGORIES,1614354,1614779,IS605 transposase (tnpA) {Helicobacter pylori},425,15620,.,+,.
.,forsyth,gene,HP1536,HYPOTHETICAL PROTEIEN,1614842,1614895,hypothetical protein,53,1980,.,-,.
.,forsyth,gene,HP1537,HYPOTHETICAL PROTEIEN,1615030,1615713,hypothetical protein,683,25080,.,+,.
.,forsyth,gene,HP1538,ENERGY METABOLISM,1615881,1616735,"ubiquinol cytochrome c oxidoreductase, cytochrome c1 subunit (fbcH) {Bradyrhizobium japonicum}",854,31350,.,-,.
.,forsyth,gene,HP1539,ENERGY METABOLISM,1616735,1617970,"ubiquinol cytochrome c oxidoreductase, cytochrome b subunit (fbcH) {Bradyrhizobium japonicum}",1235,45320,.,-,.
.,forsyth,gene,HP1540,ENERGY METABOLISM,1617984,1618484,"ubiquinol cytochrome c oxidoreductase, Rieske 2Fe-2S subunit (fbcF) {Bradyrhizobium japonicum}",500,18370,.,-,.
.,forsyth,gene,HP1541,REPLICATION,1618612,1621608,transcription-repair coupling factor (trcF) {Haemophilus influenzae},2996,109890,.,-,.
.,forsyth,gene,HP1542,HYPOTHETICAL PROTEIEN,1621615,1622022,hypothetical protein,407,14960,.,-,.
.,forsyth,gene,HP1543,CELL ENVELOPE,1621944,1622879,toxR-activated gene (tagE) {Vibrio cholerae},935,34320,.,-,.
.,forsyth,gene,HP1544,CELL ENVELOPE,1622891,1623814,toxR-activated gene (tagE) {Vibrio cholerae},923,33880,.,-,.
.,forsyth,gene,HP1545,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1623817,1624998,folylpolyglutamate synthase (folC) {Haemophilus influenzae},1181,43340,.,-,.
.,forsyth,gene,HP1546,HYPOTHETICAL PROTEIEN,1624991,1625500,hypothetical protein,509,18700,.,-,.
.,forsyth,gene,HP1547,TRANSLATION,1625500,1627917,leucyl-tRNA synthetase (leuS) {Haemophilus influenzae},2417,88660,.,-,.
.,forsyth,gene,HP1548,HYPOTHETICAL PROTEIEN,1627930,1628265,conserved hypothetical integral membrane protein {Vibrio cholerae},335,12320,.,-,.
.,forsyth,gene,HP1549,CELLULAR PROCESSES,1628278,1629246,protein-export membrane protein (secF) {Escherichia coli},968,35530,.,-,.
.,forsyth,gene,HP1550,CELLULAR PROCESSES,1629258,1630766,protein-export membrane protein (secD) {Escherichia coli},1508,55330,.,-,.
.,forsyth,gene,HP1551,HYPOTHETICAL PROTEIEN,1630832,1631212,conserved hypothetical secreted protein {Escherichia coli},380,13970,.,-,.
.,forsyth,gene,HP1552,TRANSPORT AND BINDING PROTEINS,1631263,1632576,Na+/H+ antiporter (nhaA) {Escherichia coli},1313,48180,.,-,.
.,forsyth,gene,HP1553,REPLICATION,1632603,1635437,helicase {Bacillus subtilis},2834,103950,.,-,.
.,forsyth,gene,HP1554,TRANSLATION,1635686,1636477,ribosomal protein S2 (rps2) {Escherichia coli},791,29040,.,+,.
.,forsyth,gene,HP1555,TRANSLATION,1636480,1637544,translation elongation factor EF-Ts (tsf) {Spiroplasma citri},1064,39050,.,+,.
.,forsyth,gene,HP1556,CELLULAR PROCESSES,1637999,1639843,cell division protein (ftsI)  {Bacillus subtilis},1844,67650,.,-,.
.,forsyth,gene,HP1557,CELL ENVELOPE,1640002,1640328,flagellar basal-body protein (fliE) {Bacillus subtilis},326,11990,.,-,.
.,forsyth,gene,HP1558,CELL ENVELOPE,1640459,1640941,flagellar basal-body rod protein (flgC) (proximal rod protein) {Borrelia burgdorferi},482,17710,.,-,.
.,forsyth,gene,HP1559,CELL ENVELOPE,1640957,1641376,flagellar basal-body rod protein (flgB) (proximal rod protein) {Salmonella choleraesuis},419,15400,.,-,.
.,forsyth,gene,HP1560,CELLULAR PROCESSES,1641584,1642747,cell division protein (ftsW) Escherichia coli,1163,42680,.,+,.
.,forsyth,gene,HP1561,TRANSPORT AND BINDING PROTEINS,1642777,1643781,"iron(III) ABC transporter, periplasmic iron-binding protein (ceuE) {Campylobacter coli}",1004,36850,.,-,.
.,forsyth,gene,HP1562,TRANSPORT AND BINDING PROTEINS,1643985,1644983,"iron(III) ABC transporter, periplasmic iron-binding protein (ceuE) {Campylobacter coli}",998,36630,.,-,.
.,forsyth,gene,HP1563,CELLULAR PROCESSES,1645224,1645817,alkyl hydroperoxide reductase (tsaA) {Helicobacter pylori},593,21780,.,+,.
.,forsyth,gene,HP1564,CELL ENVELOPE,1645960,1646772,outer membrane protein {Pasteurella haemolytica},812,29810,.,+,.
.,forsyth,gene,HP1565,CELL ENVELOPE,1647271,1649034,penicillin-binding protein 2 (pbp2) {Haemophilus influenzae},1763,64680,.,-,.
.,forsyth,gene,HP1566,HYPOTHETICAL PROTEIEN,1649018,1649458,hypothetical protein,440,16170,.,-,.
.,forsyth,gene,HP1567,HYPOTHETICAL PROTEIEN,1649474,1650097,conserved hypothetical ATP-binding protein {Mycoplasma genitalium},623,22880,.,-,.
.,forsyth,gene,HP1568,HYPOTHETICAL PROTEIEN,1650097,1650645,hypothetical protein,548,20130,.,-,.
.,forsyth,gene,HP1569,HYPOTHETICAL PROTEIEN,1650648,1651238,hypothetical protein,590,21670,.,-,.
.,forsyth,gene,HP1570,HYPOTHETICAL PROTEIEN,1651216,1651707,conserved hypothetical protein {Haemophilus influenzae},491,18040,.,-,.
.,forsyth,gene,HP1571,CELL ENVELOPE,1651707,1652651,rare lipoprotein A (rlpA) {Haemophilus influenzae},944,34650,.,-,.
.,forsyth,gene,HP1572,REGULATORY FUNCTIONS,1652654,1653769,regulatory protein DniR {Escherichia coli},1115,40920,.,-,.
.,forsyth,gene,HP1573,HYPOTHETICAL PROTEIEN,1653860,1654621,conserved hypothetical protein {Bacillus subtilis},761,27940,.,-,.
.,forsyth,gene,HP1574,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1654696,1655313,riboflavin synthase alpha subunit (ribC) {Actinobacillus pleuropneumoniae},617,22660,.,+,.
.,forsyth,gene,HP1575,CELL ENVELOPE,1655317,1655586,flhB protein (flhB) {Yersinia enterocolitica},269,9900,.,+,.
.,forsyth,gene,HP1576,TRANSPORT AND BINDING PROTEINS,1655611,1656591,"ABC transporter, ATP-binding protein (abc) {Haemophilus influenzae}",980,35970,.,+,.
.,forsyth,gene,HP1577,TRANSPORT AND BINDING PROTEINS,1656596,1657240,"ABC transporter, permease protein (yaeE) {Escherichia coli}",644,23650,.,+,.
.,forsyth,gene,HP1578,CELL ENVELOPE,1657278,1658393,LPS biosynthesis protein,1115,40920,.,-,.
.,forsyth,gene,HP1579,HYPOTHETICAL PROTEIEN,1658445,1658870,hypothetical protein,425,15620,.,-,.
.,forsyth,gene,HP1580,HYPOTHETICAL PROTEIEN,1658883,1659542,hypothetical protein,659,24200,.,-,.
.,forsyth,gene,HP1581,CELL ENVELOPE,1659476,1660483,methicillin resistance protein (llm) {Staphylococcus aureus},1007,36960,.,-,.
